epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
12,90.0,23.0,69.0,17.0,69.0,17.0,90.0,23.0,0.7989949748743719,0.8972978464039009,0.7752808988764044,0.44269746358520423
13,91.0,21.0,74.0,13.0,74.0,13.0,91.0,21.0,0.8291457286432161,0.9,0.8131868131868132,0.43549422674517535
14,70.0,20.0,88.0,21.0,88.0,21.0,70.0,20.0,0.7939698492462312,0.8826821326821326,0.8110599078341013,0.4531789287063644
15,77.0,22.0,78.0,22.0,78.0,22.0,77.0,22.0,0.7788944723618091,0.8815151515151515,0.78,0.4520336111361657
16,92.0,19.0,74.0,14.0,74.0,14.0,92.0,19.0,0.8341708542713567,0.9153986609860012,0.8176795580110496,0.40774993654621305
17,88.0,16.0,78.0,17.0,78.0,17.0,88.0,16.0,0.8341708542713567,0.9171225937183384,0.8253968253968254,0.40432003357602125
18,84.0,14.0,82.0,19.0,82.0,19.0,84.0,14.0,0.8341708542713567,0.9119134304207119,0.83248730964467,0.4004439023328037
19,98.0,20.0,68.0,13.0,68.0,13.0,98.0,20.0,0.8341708542713567,0.92495904995905,0.8047337278106509,0.37570590400441206
20,100.0,19.0,67.0,13.0,67.0,13.0,100.0,19.0,0.8391959798994975,0.929718048981272,0.8072289156626506,0.3715414160759605
21,71.0,11.0,95.0,22.0,95.0,22.0,71.0,11.0,0.8341708542713567,0.9187461959829579,0.852017937219731,0.3911617086760363
22,85.0,10.0,92.0,12.0,92.0,12.0,85.0,10.0,0.8894472361809045,0.957752173034162,0.8932038834951457,0.31542282527190957
23,93.0,14.0,79.0,13.0,79.0,13.0,93.0,14.0,0.864321608040201,0.951815784134713,0.854054054054054,0.3190698372340532
24,78.0,10.0,95.0,16.0,95.0,16.0,78.0,10.0,0.8693467336683417,0.9402228976697062,0.8796296296296297,0.3322316408344549
25,84.0,12.0,91.0,12.0,91.0,12.0,84.0,12.0,0.8793969849246231,0.96167071197411,0.883495145631068,0.3078174445609651
26,75.0,11.0,100.0,13.0,100.0,13.0,75.0,11.0,0.8793969849246231,0.9557739557739557,0.8928571428571428,0.30191036756501427
27,81.0,8.0,94.0,16.0,94.0,16.0,81.0,8.0,0.8793969849246231,0.9613907418637558,0.8867924528301887,0.2878006196875668
28,80.0,9.0,93.0,17.0,93.0,17.0,80.0,9.0,0.8693467336683417,0.9452193248433394,0.8773584905660377,0.328270057342647
29,82.0,6.0,98.0,13.0,98.0,13.0,82.0,6.0,0.9045226130653267,0.9674089068825911,0.9116279069767441,0.27839085777950046
30,89.0,6.0,93.0,11.0,93.0,11.0,89.0,6.0,0.914572864321608,0.9647474747474748,0.9162561576354681,0.2843422611389103
31,86.0,6.0,94.0,13.0,94.0,13.0,86.0,6.0,0.9045226130653267,0.9547474747474747,0.9082125603864735,0.303443176826303
32,91.0,3.0,98.0,7.0,98.0,7.0,91.0,3.0,0.949748743718593,0.9958577490402101,0.9514563106796117,0.20341830944464584
33,102.0,8.0,81.0,8.0,81.0,8.0,102.0,8.0,0.9195979899497487,0.9764044943820225,0.9101123595505618,0.2437226339079552
34,103.0,6.0,80.0,10.0,80.0,10.0,103.0,6.0,0.9195979899497487,0.9768470878781643,0.9090909090909092,0.23863932778637612
35,82.0,7.0,99.0,11.0,99.0,11.0,82.0,7.0,0.9095477386934674,0.9626699127612092,0.9166666666666666,0.2648636876937732
36,83.0,2.0,106.0,8.0,106.0,8.0,83.0,2.0,0.949748743718593,0.9816849816849818,0.954954954954955,0.21217116038197997
37,99.0,6.0,85.0,9.0,85.0,9.0,99.0,6.0,0.9246231155778895,0.9795482295482295,0.918918918918919,0.21116807053436587
38,84.0,6.0,97.0,12.0,97.0,12.0,84.0,6.0,0.9095477386934674,0.9622775080906147,0.9150943396226414,0.26041909362465593
39,86.0,10.0,88.0,15.0,88.0,15.0,86.0,10.0,0.8743718592964824,0.9674681753889676,0.8756218905472637,0.26669441484588774
40,96.0,5.0,88.0,10.0,88.0,10.0,96.0,5.0,0.9246231155778895,0.9834652059241226,0.9214659685863874,0.20858537181088674
41,81.0,6.0,100.0,12.0,100.0,12.0,81.0,6.0,0.9095477386934674,0.9728139582065327,0.9174311926605505,0.2409176128687122
42,89.0,6.0,93.0,11.0,93.0,11.0,89.0,6.0,0.914572864321608,0.9795959595959596,0.9162561576354681,0.215115327327208
43,97.0,4.0,93.0,5.0,93.0,5.0,97.0,4.0,0.9547738693467337,0.9809985850010108,0.9538461538461539,0.1936438421264815
44,88.0,10.0,93.0,8.0,93.0,8.0,88.0,10.0,0.9095477386934674,0.9768406148867315,0.911764705882353,0.217689671787672
45,89.0,5.0,97.0,8.0,97.0,8.0,89.0,5.0,0.9346733668341709,0.9843339397614715,0.9371980676328502,0.19506304173135952
46,77.0,3.0,110.0,9.0,110.0,9.0,77.0,3.0,0.9396984924623115,0.9890924058448239,0.9482758620689655,0.16346830797227258
47,95.0,3.0,95.0,6.0,95.0,6.0,95.0,3.0,0.9547738693467337,0.9763588603758335,0.9547738693467337,0.19533074205862966
48,83.0,4.0,103.0,9.0,103.0,9.0,83.0,4.0,0.9346733668341709,0.9790735473384803,0.9406392694063926,0.20179694384832553
49,89.0,3.0,98.0,9.0,98.0,9.0,89.0,3.0,0.9396984924623115,0.9897959183673469,0.9423076923076923,0.17789094967898636
50,96.0,4.0,94.0,5.0,94.0,5.0,96.0,4.0,0.9547738693467337,0.9882804606991311,0.9543147208121828,0.16750454109620733
51,86.0,5.0,101.0,7.0,101.0,7.0,86.0,5.0,0.9396984924623115,0.9896530736457698,0.9439252336448598,0.17633967840547987
52,98.0,5.0,89.0,7.0,89.0,7.0,98.0,5.0,0.9396984924623115,0.9905775075987842,0.9368421052631578,0.16530987970652666
53,99.0,4.0,88.0,8.0,88.0,8.0,99.0,4.0,0.9396984924623115,0.9845591223080048,0.9361702127659574,0.16719010431347556
54,104.0,4.0,87.0,4.0,87.0,4.0,104.0,4.0,0.9597989949748744,0.9956247456247456,0.9560439560439561,0.12753733662401687
55,93.0,2.0,100.0,4.0,100.0,4.0,93.0,2.0,0.9698492462311558,0.9946432181119871,0.970873786407767,0.12209403311749499
56,97.0,2.0,96.0,4.0,96.0,4.0,97.0,2.0,0.9698492462311558,0.9952515659729239,0.9696969696969697,0.12190729999053643
57,102.0,2.0,92.0,3.0,92.0,3.0,102.0,2.0,0.9748743718592965,0.9975683890577508,0.9735449735449735,0.11149759479007454
58,78.0,1.0,114.0,6.0,114.0,6.0,78.0,1.0,0.964824120603015,0.9921325051759835,0.9702127659574469,0.11500193109155525
59,86.0,2.0,105.0,6.0,105.0,6.0,86.0,2.0,0.9597989949748744,0.9769402681836652,0.963302752293578,0.1562257821428304
60,93.0,9.0,89.0,8.0,89.0,8.0,93.0,9.0,0.914572864321608,0.9810062638916953,0.9128205128205128,0.19003290218305796
61,95.0,2.0,96.0,6.0,96.0,6.0,95.0,2.0,0.9597989949748744,0.9910082845019195,0.96,0.13547469917614594
62,106.0,1.0,88.0,4.0,88.0,4.0,106.0,1.0,0.9748743718592965,0.9944841675178754,0.9723756906077348,0.12933452866840453
63,97.0,2.0,96.0,4.0,96.0,4.0,97.0,2.0,0.9698492462311558,0.996059810062639,0.9696969696969697,0.10187695832132132
64,91.0,2.0,103.0,3.0,103.0,3.0,91.0,2.0,0.9748743718592965,0.9991894630192503,0.976303317535545,0.09112860221560838
65,100.0,3.0,90.0,6.0,90.0,6.0,100.0,3.0,0.9547738693467337,0.9932034895516332,0.9523809523809523,0.12123188624467382
66,96.0,3.0,96.0,4.0,96.0,4.0,96.0,3.0,0.964824120603015,0.9951515151515151,0.964824120603015,0.12544256313259353
67,92.0,1.0,100.0,6.0,100.0,6.0,92.0,1.0,0.964824120603015,0.9971711456859972,0.966183574879227,0.10805951598236084
68,90.0,1.0,102.0,6.0,102.0,6.0,90.0,1.0,0.964824120603015,0.9951456310679612,0.966824644549763,0.11935591324110838
69,93.0,3.0,100.0,3.0,100.0,3.0,93.0,3.0,0.9698492462311558,0.9958535598705501,0.970873786407767,0.0954832057023992
70,99.0,2.0,95.0,3.0,95.0,3.0,99.0,2.0,0.9748743718592965,0.9975742874469375,0.9743589743589743,0.08641748699879077
71,103.0,0.0,94.0,2.0,94.0,2.0,103.0,0.0,0.9899497487437185,0.9988855116514691,0.9894736842105264,0.0710430623900295
72,96.0,0.0,103.0,0.0,103.0,0.0,96.0,0.0,1.0,1.0,1.0,0.05322957668224134
73,82.0,1.0,112.0,4.0,112.0,4.0,82.0,1.0,0.9748743718592965,0.9922823626260547,0.9781659388646289,0.09029696252660349
74,99.0,3.0,95.0,2.0,95.0,2.0,99.0,3.0,0.9748743718592965,0.9982824813093555,0.9743589743589743,0.09260566484173713
75,100.0,1.0,97.0,1.0,97.0,1.0,100.0,1.0,0.9899497487437185,0.9987876338654273,0.9897959183673469,0.0610487417355367
76,103.0,0.0,96.0,0.0,96.0,0.0,103.0,0.0,1.0,1.0,1.0,0.0474872169828969
77,98.0,2.0,94.0,5.0,94.0,5.0,98.0,2.0,0.964824120603015,0.9951456310679612,0.9641025641025641,0.10496911135778281
78,87.0,3.0,105.0,4.0,105.0,4.0,87.0,3.0,0.964824120603015,0.9926739926739927,0.9677419354838711,0.11436100424227572
79,98.0,3.0,97.0,1.0,97.0,1.0,98.0,3.0,0.9798994974874372,0.998080808080808,0.9797979797979798,0.08247377845837768
80,97.0,0.0,102.0,0.0,102.0,0.0,97.0,0.0,1.0,1.0,1.0,0.03432002823142307
81,97.0,2.0,97.0,3.0,97.0,3.0,97.0,2.0,0.9748743718592965,0.9907070707070706,0.9748743718592964,0.0996338182512727
82,93.0,0.0,105.0,1.0,105.0,1.0,93.0,0.0,0.9949748743718593,0.9989868287740629,0.9952606635071091,0.05521080502713726
83,97.0,2.0,99.0,1.0,99.0,1.0,97.0,2.0,0.9849246231155779,0.9989896948878562,0.9850746268656716,0.06544259893906831
84,101.0,0.0,98.0,0.0,98.0,0.0,101.0,0.0,1.0,1.0,1.0,0.023170444044406203
85,114.0,1.0,82.0,2.0,82.0,2.0,114.0,1.0,0.9849246231155779,0.9988574989613628,0.9820359281437125,0.0650495745963534
86,106.0,1.0,92.0,0.0,92.0,0.0,106.0,1.0,0.9949748743718593,1.0,0.9945945945945946,0.030286634133206727
87,86.0,2.0,107.0,4.0,107.0,4.0,86.0,2.0,0.9698492462311558,0.9979612640163098,0.9727272727272728,0.07689285489213396
88,103.0,9.0,80.0,7.0,80.0,7.0,103.0,9.0,0.9195979899497487,0.9842696629213483,0.9090909090909091,0.17157824165199476
89,97.0,0.0,100.0,2.0,100.0,2.0,97.0,0.0,0.9899497487437185,0.9995959595959596,0.99009900990099,0.06586402182493022
90,102.0,0.0,97.0,0.0,97.0,0.0,102.0,0.0,1.0,1.0,1.0,0.029856361985796286
91,84.0,1.0,110.0,4.0,110.0,4.0,84.0,1.0,0.9748743718592965,0.997952497952498,0.9777777777777777,0.07431965060333193
92,102.0,1.0,95.0,1.0,95.0,1.0,102.0,1.0,0.9899497487437185,0.9997977346278317,0.9895833333333334,0.04506125652299136
93,98.0,2.0,97.0,2.0,97.0,2.0,98.0,2.0,0.9798994974874372,0.9982828282828283,0.9797979797979798,0.06291841067801973
94,87.0,2.0,106.0,4.0,106.0,4.0,87.0,2.0,0.9698492462311558,0.9984737484737485,0.9724770642201834,0.07430885038654503
95,96.0,1.0,100.0,2.0,100.0,2.0,96.0,1.0,0.9849246231155779,0.9990907253990705,0.9852216748768472,0.06547418985885554
96,90.0,0.0,108.0,1.0,108.0,1.0,90.0,0.0,0.9949748743718593,0.9984737484737485,0.9953917050691244,0.04831421138056503
97,95.0,0.0,102.0,2.0,102.0,2.0,95.0,0.0,0.9899497487437185,0.9986860723670912,0.9902912621359222,0.05403201235546005
98,87.0,3.0,106.0,3.0,106.0,3.0,87.0,3.0,0.9698492462311558,0.9975535168195719,0.9724770642201835,0.07512022328478794
99,102.0,0.0,97.0,0.0,97.0,0.0,102.0,0.0,1.0,1.0,1.0,0.026226919938239206
100,104.0,0.0,95.0,0.0,95.0,0.0,104.0,0.0,1.0,1.0,1.0,0.017506029687637006
101,103.0,0.0,96.0,0.0,96.0,0.0,103.0,0.0,1.0,1.0,1.0,0.015950851288071867
102,99.0,0.0,100.0,0.0,100.0,0.0,99.0,0.0,1.0,1.0,1.0,0.015316531139638875
103,93.0,0.0,106.0,0.0,106.0,0.0,93.0,0.0,1.0,1.0,1.0,0.015271679299062202
104,102.0,0.0,97.0,0.0,97.0,0.0,102.0,0.0,1.0,1.0,1.0,0.013146725127850215
105,86.0,2.0,106.0,5.0,106.0,5.0,86.0,2.0,0.964824120603015,0.9934879934879934,0.9680365296803655,0.10382158241887582
106,91.0,2.0,103.0,3.0,103.0,3.0,91.0,2.0,0.9748743718592965,0.9969604863221885,0.976303317535545,0.07742185628564617
107,111.0,1.0,84.0,3.0,84.0,3.0,111.0,1.0,0.9798994974874372,0.9979360165118679,0.9767441860465116,0.07266674884074326
108,97.0,1.0,99.0,2.0,99.0,2.0,97.0,1.0,0.9849246231155779,0.9995959595959596,0.9850746268656716,0.04482761765806819
109,98.0,2.0,97.0,2.0,97.0,2.0,98.0,2.0,0.9798994974874372,0.9993939393939394,0.9797979797979798,0.0434586780394975
110,100.0,2.0,93.0,4.0,93.0,4.0,100.0,2.0,0.9698492462311558,0.997672064777328,0.96875,0.07204472218919779
111,90.0,1.0,107.0,1.0,107.0,1.0,90.0,1.0,0.9899497487437185,0.9996947496947497,0.9907407407407407,0.03710482678558659
112,97.0,0.0,101.0,1.0,101.0,1.0,97.0,0.0,0.9949748743718593,1.0,0.9950738916256158,0.028964872557105937
113,85.0,2.0,112.0,0.0,112.0,0.0,85.0,2.0,0.9899497487437185,0.9993808049535604,0.9911504424778761,0.038595932816335436
114,93.0,1.0,103.0,2.0,103.0,2.0,93.0,1.0,0.9849246231155779,0.9997975708502025,0.985645933014354,0.035262344362934926
115,110.0,0.0,89.0,0.0,89.0,0.0,110.0,0.0,1.0,1.0,1.0,0.015579132719173671
116,95.0,0.0,104.0,0.0,104.0,0.0,95.0,0.0,1.0,1.0,1.0,0.01290964941586597
117,89.0,2.0,105.0,3.0,105.0,3.0,89.0,2.0,0.9748743718592965,0.99857781389679,0.9767441860465117,0.05813393254832238
118,111.0,2.0,83.0,3.0,83.0,3.0,111.0,2.0,0.9748743718592965,0.9987616099071207,0.9707602339181286,0.05943594813456843
119,96.0,1.0,100.0,2.0,100.0,2.0,96.0,1.0,0.9849246231155779,0.993736108304708,0.9852216748768472,0.06596682219381149
120,98.0,0.0,101.0,0.0,101.0,0.0,98.0,0.0,1.0,1.0,1.0,0.01627765358168276
121,94.0,0.0,105.0,0.0,105.0,0.0,94.0,0.0,1.0,1.0,1.0,0.01122247868617669
122,97.0,0.0,102.0,0.0,102.0,0.0,97.0,0.0,1.0,1.0,1.0,0.01170738232988939
123,100.0,0.0,99.0,0.0,99.0,0.0,100.0,0.0,1.0,1.0,1.0,0.013972793548103497
124,94.0,2.0,100.0,3.0,100.0,3.0,94.0,2.0,0.9748743718592965,0.9973721447341823,0.975609756097561,0.06566836970291409
125,94.0,0.0,104.0,1.0,104.0,1.0,94.0,0.0,0.9949748743718593,1.0,0.9952153110047847,0.026725085942137836
126,99.0,0.0,100.0,0.0,100.0,0.0,99.0,0.0,1.0,1.0,1.0,0.010327024662916328
127,94.0,0.0,104.0,1.0,104.0,1.0,94.0,0.0,0.9949748743718593,0.9995951417004049,0.9952153110047847,0.030266024384369147
128,98.0,4.0,93.0,4.0,93.0,4.0,98.0,4.0,0.9597989949748744,0.9908025065696382,0.9587628865979382,0.11166841548372612
129,96.0,0.0,103.0,0.0,103.0,0.0,96.0,0.0,1.0,1.0,1.0,0.01737917514767114
130,98.0,0.0,101.0,0.0,101.0,0.0,98.0,0.0,1.0,1.0,1.0,0.012583159695492927
131,102.0,0.0,96.0,1.0,96.0,1.0,102.0,0.0,0.9949748743718593,0.9997977346278317,0.9948186528497409,0.026330720343253806
132,97.0,0.0,100.0,2.0,100.0,2.0,97.0,0.0,0.9899497487437185,1.0,0.99009900990099,0.029371500842012326
133,91.0,3.0,103.0,2.0,103.0,2.0,91.0,3.0,0.9748743718592965,0.9977683100020288,0.976303317535545,0.0657921910380135
134,90.0,0.0,109.0,0.0,109.0,0.0,90.0,0.0,1.0,1.0,1.0,0.019674750498171904
135,100.0,0.0,99.0,0.0,99.0,0.0,100.0,0.0,1.0,1.0,1.0,0.015619162934447343
136,107.0,0.0,92.0,0.0,92.0,0.0,107.0,0.0,1.0,1.0,1.0,0.016076996558183225
137,97.0,0.0,102.0,0.0,102.0,0.0,97.0,0.0,1.0,1.0,1.0,0.007085564344754003
138,91.0,0.0,108.0,0.0,108.0,0.0,91.0,0.0,1.0,1.0,1.0,0.008478739610539712
139,106.0,0.0,93.0,0.0,93.0,0.0,106.0,0.0,1.0,1.0,1.0,0.004607366464082058
140,102.0,0.0,97.0,0.0,97.0,0.0,102.0,0.0,1.0,1.0,1.0,0.00655418120095876
141,101.0,2.0,93.0,3.0,93.0,3.0,101.0,2.0,0.9748743718592965,0.9915991902834008,0.9738219895287958,0.07132091571842485
142,85.0,2.0,110.0,2.0,110.0,2.0,85.0,2.0,0.9798994974874372,0.9986658456486043,0.9821428571428571,0.05475903144948671
143,96.0,2.0,101.0,0.0,101.0,0.0,96.0,2.0,0.9899497487437185,0.9998988673139159,0.9901960784313726,0.03801349699193022
144,105.0,1.0,91.0,2.0,91.0,2.0,105.0,1.0,0.9849246231155779,0.9990857375050792,0.9837837837837837,0.039990220991099
145,98.0,1.0,99.0,1.0,99.0,1.0,98.0,1.0,0.9899497487437185,0.9985858585858586,0.99,0.04774950043474974
146,98.0,0.0,100.0,1.0,100.0,1.0,98.0,0.0,0.9949748743718593,1.0,0.9950248756218906,0.018763366136313814
147,88.0,3.0,107.0,1.0,107.0,1.0,88.0,3.0,0.9798994974874372,0.9992849846782431,0.981651376146789,0.042522660497547916
148,101.0,0.0,98.0,0.0,98.0,0.0,101.0,0.0,1.0,1.0,1.0,0.018112968700533107
149,97.0,1.0,100.0,1.0,100.0,1.0,97.0,1.0,0.9899497487437185,0.9995958779551425,0.9900990099009901,0.02932560832041372
150,89.0,3.0,105.0,2.0,105.0,2.0,89.0,3.0,0.9748743718592965,0.9993894993894994,0.9767441860465117,0.036512790057233686
151,97.0,0.0,102.0,0.0,102.0,0.0,97.0,0.0,1.0,1.0,1.0,0.009505304697159229
152,102.0,0.0,97.0,0.0,97.0,0.0,102.0,0.0,1.0,1.0,1.0,0.009731451095662187
153,92.0,1.0,104.0,2.0,104.0,2.0,92.0,1.0,0.9849246231155779,0.9995947315096251,0.9857819905213271,0.03238716483409821
154,100.0,1.0,97.0,1.0,97.0,1.0,100.0,1.0,0.9899497487437185,0.9998989694887856,0.9897959183673469,0.023451998924611875
155,106.0,0.0,93.0,0.0,93.0,0.0,106.0,0.0,1.0,1.0,1.0,0.010871350595870303
156,111.0,0.0,88.0,0.0,88.0,0.0,111.0,0.0,1.0,1.0,1.0,0.007138776745449461
157,105.0,0.0,94.0,0.0,94.0,0.0,105.0,0.0,1.0,1.0,1.0,0.005067482034631317
158,113.0,0.0,86.0,0.0,86.0,0.0,113.0,0.0,1.0,1.0,1.0,0.004053183511571126
159,99.0,0.0,100.0,0.0,100.0,0.0,99.0,0.0,1.0,1.0,1.0,0.005402300449792558
160,96.0,0.0,103.0,0.0,103.0,0.0,96.0,0.0,1.0,1.0,1.0,0.006301379933556654
161,107.0,1.0,91.0,0.0,91.0,0.0,107.0,1.0,0.9949748743718593,0.9998984152783421,0.994535519125683,0.01776885436543605
162,100.0,1.0,96.0,2.0,96.0,2.0,100.0,1.0,0.9849246231155779,0.9963614311704063,0.9846153846153847,0.06072563533808676
163,87.0,0.0,109.0,3.0,109.0,3.0,87.0,0.0,0.9849246231155779,0.9991845056065239,0.9864253393665159,0.0445069962038703
164,108.0,1.0,89.0,1.0,89.0,1.0,108.0,1.0,0.9899497487437185,0.999388379204893,0.9888888888888889,0.03759576046538666
165,108.0,0.0,90.0,1.0,90.0,1.0,108.0,0.0,0.9949748743718593,1.0,0.994475138121547,0.02412198609280536
166,114.0,0.0,85.0,0.0,85.0,0.0,114.0,0.0,1.0,1.0,1.0,0.012436574885982028
167,99.0,1.0,98.0,1.0,98.0,1.0,99.0,1.0,0.9899497487437185,0.9997979797979798,0.98989898989899,0.025623534143265878
168,92.0,0.0,105.0,2.0,105.0,2.0,92.0,0.0,0.9899497487437185,0.9997973657548126,0.9905660377358491,0.03389843110765574
169,101.0,1.0,97.0,0.0,97.0,0.0,101.0,1.0,0.9949748743718593,0.9990907253990705,0.9948717948717948,0.04060070292281815
170,98.0,1.0,99.0,1.0,99.0,1.0,98.0,1.0,0.9899497487437185,0.9966666666666666,0.99,0.04835257091341264
171,96.0,0.0,102.0,1.0,102.0,1.0,96.0,0.0,0.9949748743718593,0.9997978572872448,0.9951219512195122,0.0265642181214357
172,98.0,1.0,99.0,1.0,99.0,1.0,98.0,1.0,0.9899497487437185,0.9996969696969696,0.99,0.027478155347134863
173,86.0,1.0,110.0,2.0,110.0,2.0,86.0,1.0,0.9849246231155779,0.9994881244881245,0.9865470852017937,0.03857467031347959
174,95.0,0.0,104.0,0.0,104.0,0.0,95.0,0.0,1.0,1.0,1.0,0.018684868152802063
175,90.0,0.0,109.0,0.0,109.0,0.0,90.0,0.0,1.0,1.0,1.0,0.009312051268681724
176,96.0,0.0,103.0,0.0,103.0,0.0,96.0,0.0,1.0,1.0,1.0,0.006810814289940082
177,108.0,0.0,91.0,0.0,91.0,0.0,108.0,0.0,1.0,1.0,1.0,0.007292226291830235
178,99.0,0.0,100.0,0.0,100.0,0.0,99.0,0.0,1.0,1.0,1.0,0.008738743650976185
179,96.0,0.0,103.0,0.0,103.0,0.0,96.0,0.0,1.0,1.0,1.0,0.006057688982481015
180,104.0,0.0,95.0,0.0,95.0,0.0,104.0,0.0,1.0,1.0,1.0,0.003529605589223202
181,106.0,0.0,93.0,0.0,93.0,0.0,106.0,0.0,1.0,1.0,1.0,0.0038688216461091017
182,103.0,0.0,96.0,0.0,96.0,0.0,103.0,0.0,1.0,1.0,1.0,0.0028153095901423094
183,92.0,0.0,107.0,0.0,107.0,0.0,92.0,0.0,1.0,1.0,1.0,0.0031553053153923305
184,99.0,0.0,100.0,0.0,100.0,0.0,99.0,0.0,1.0,1.0,1.0,0.00288799024773785
185,95.0,0.0,104.0,0.0,104.0,0.0,95.0,0.0,1.0,1.0,1.0,0.0036710144561597252
186,95.0,0.0,103.0,1.0,103.0,1.0,95.0,0.0,0.9949748743718593,0.9998988673139159,0.9951690821256038,0.013875349181564993
187,99.0,3.0,94.0,3.0,94.0,3.0,99.0,3.0,0.9698492462311558,0.9955528603193855,0.9690721649484536,0.08632383802007701
188,102.0,2.0,91.0,4.0,91.0,4.0,102.0,2.0,0.9698492462311558,0.9963481436396835,0.9680851063829788,0.08185839754834669
189,96.0,0.0,103.0,0.0,103.0,0.0,96.0,0.0,1.0,1.0,1.0,0.023311516595448615
190,103.0,0.0,96.0,0.0,96.0,0.0,103.0,0.0,1.0,1.0,1.0,0.007123113776575867
191,94.0,0.0,105.0,0.0,105.0,0.0,94.0,0.0,1.0,1.0,1.0,0.004801344773986601
192,97.0,0.0,102.0,0.0,102.0,0.0,97.0,0.0,1.0,1.0,1.0,0.003494461668475681
193,100.0,0.0,99.0,0.0,99.0,0.0,100.0,0.0,1.0,1.0,1.0,0.004744695114900812
194,104.0,0.0,95.0,0.0,95.0,0.0,104.0,0.0,1.0,1.0,1.0,0.0035080308348072655
195,88.0,0.0,111.0,0.0,111.0,0.0,88.0,0.0,1.0,1.0,1.0,0.0026984816825429176
196,94.0,0.0,105.0,0.0,105.0,0.0,94.0,0.0,1.0,1.0,1.0,0.0023168980321804783
197,106.0,0.0,93.0,0.0,93.0,0.0,106.0,0.0,1.0,1.0,1.0,0.0018537362562738191
198,109.0,0.0,90.0,0.0,90.0,0.0,109.0,0.0,1.0,1.0,1.0,0.0022007979960245168
199,95.0,0.0,104.0,0.0,104.0,0.0,95.0,0.0,1.0,1.0,1.0,0.002167787003239041
200,98.0,0.0,101.0,0.0,101.0,0.0,98.0,0.0,1.0,1.0,1.0,0.001819835894012206
