epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
173,39,8,2,1,2,1,39,8,0.82,0.6125,0.307692308,0.518539037
174,39,8,2,1,2,1,39,8,0.82,0.6125,0.307692308,0.51855139
175,39,8,2,1,2,1,39,8,0.82,0.6125,0.307692308,0.516177099
176,39,8,2,1,2,1,39,8,0.82,0.6175,0.307692308,0.515375066
177,39,8,2,1,2,1,39,8,0.82,0.625,0.307692308,0.514593062
178,39,8,2,1,2,1,39,8,0.82,0.625,0.307692308,0.513597746
179,39,8,2,1,2,1,39,8,0.82,0.6275,0.307692308,0.511116404
180,38,8,2,2,2,2,38,8,0.8,0.6225,0.285714286,0.510809008
181,38,8,2,2,2,2,38,8,0.8,0.625,0.285714286,0.509700983
182,39,8,2,1,2,1,39,8,0.82,0.63,0.307692308,0.506948453
183,38,8,2,2,2,2,38,8,0.8,0.6275,0.285714286,0.504935228
184,38,8,2,2,2,2,38,8,0.8,0.625,0.285714286,0.505195725
185,38,8,2,2,2,2,38,8,0.8,0.625,0.285714286,0.503406308
186,38,8,2,2,2,2,38,8,0.8,0.625,0.285714286,0.502407232
187,38,8,2,2,2,2,38,8,0.8,0.6225,0.285714286,0.501071654
188,38,8,2,2,2,2,38,8,0.8,0.6225,0.285714286,0.502348805
189,38,9,1,2,1,2,38,9,0.78,0.625,0.153846154,0.501856872
190,38,9,1,2,1,2,38,9,0.78,0.62,0.153846154,0.501331525
191,38,9,1,2,1,2,38,9,0.78,0.6175,0.153846154,0.502193861
192,38,9,1,2,1,2,38,9,0.78,0.6175,0.153846154,0.502716125
193,38,9,1,2,1,2,38,9,0.78,0.62,0.153846154,0.50285194
194,38,9,1,2,1,2,38,9,0.78,0.6175,0.153846154,0.503222577
195,38,9,1,2,1,2,38,9,0.78,0.6225,0.153846154,0.503481647
196,38,9,1,2,1,2,38,9,0.78,0.62,0.153846154,0.503962516
197,38,9,1,2,1,2,38,9,0.78,0.6225,0.153846154,0.503749339
198,38,9,1,2,1,2,38,9,0.78,0.62,0.153846154,0.503687484
199,38,10,0,2,0,2,38,10,0.76,0.6225,0,0.504621253
200,38,9,1,2,1,2,38,9,0.78,0.6225,0.153846154,0.504089279
201,38,9,1,2,1,2,38,9,0.78,0.6175,0.153846154,0.503885728
