epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
136,90,0,109,0,109,0,90,0,1,1,1,0.007245326
137,96,0,103,0,103,0,96,0,1,1,1,0.004870046
138,108,0,91,0,91,0,108,0,1,1,1,0.012817371
139,92,6,96,5,96,5,92,6,0.944723618,0.979280372,0.945812808,0.180225376
140,110,3,85,1,85,1,110,3,0.979899497,0.998054873,0.977011494,0.0689917
141,92,3,104,0,104,0,92,3,0.984924623,0.998679399,0.985781991,0.052382797
142,109,0,90,0,90,0,109,0,1,1,1,0.011676569
143,97,0,101,1,101,1,97,0,0.994974874,1,0.995073892,0.013839789
144,103,0,96,0,96,0,103,0,1,1,1,0.009863994
145,88,0,111,0,111,0,88,0,1,1,1,0.005450432
146,97,0,102,0,102,0,97,0,1,1,1,0.005294445
147,112,2,82,3,82,3,112,2,0.974874372,0.997929607,0.970414201,0.063277506
148,116,1,81,1,81,1,116,1,0.989949749,0.999374609,0.987804878,0.052965815
149,91,0,108,0,108,0,91,0,1,1,1,0.010862116
150,107,0,92,0,92,0,107,0,1,1,1,0.00634565
151,95,0,104,0,104,0,95,0,1,1,1,0.010810331
152,101,0,98,0,98,0,101,0,1,1,1,0.006613052
153,103,0,96,0,96,0,103,0,1,1,1,0.004858671
154,96,0,103,0,103,0,96,0,1,1,1,0.004233738
155,101,0,98,0,98,0,101,0,1,1,1,0.003369275
156,105,0,94,0,94,0,105,0,1,1,1,0.002637106
157,91,0,108,0,108,0,91,0,1,1,1,0.002437865
158,95,0,104,0,104,0,95,0,1,1,1,0.004624983
159,95,4,95,5,95,5,95,4,0.954773869,0.994646465,0.954773869,0.100074124
160,98,4,93,4,93,4,98,4,0.959798995,0.993430362,0.958762887,0.101497509
161,94,0,105,0,105,0,94,0,1,1,1,0.010182689
162,100,0,99,0,99,0,100,0,1,1,1,0.006225694
163,101,0,98,0,98,0,101,0,1,1,1,0.008240554
164,87,0,112,0,112,0,87,0,1,1,1,0.009867545
165,100,0,99,0,99,0,100,0,1,1,1,0.005982969
166,99,0,100,0,100,0,99,0,1,1,1,0.002659133
167,106,1,91,1,91,1,106,1,0.989949749,0.992381146,0.989130435,0.061563933
168,84,4,106,5,106,5,84,4,0.954773869,0.989989785,0.959276018,0.116087591
169,109,0,90,0,90,0,109,0,1,1,1,0.024063456
170,107,0,92,0,92,0,107,0,1,1,1,0.008183005
171,105,1,93,0,93,0,105,1,0.994974874,0.999797366,0.994652406,0.022729359
172,89,1,109,0,109,0,89,1,0.994974874,1,0.99543379,0.016232877
173,103,2,90,4,90,4,103,2,0.969849246,0.995123933,0.967741935,0.0863629
174,97,0,102,0,102,0,97,0,1,1,1,0.00975933
175,112,0,87,0,87,0,112,0,1,1,1,0.00549546
176,96,0,103,0,103,0,96,0,1,1,1,0.006246568
177,95,0,104,0,104,0,95,0,1,1,1,0.005790632
178,99,0,100,0,100,0,99,0,1,1,1,0.004479772
179,106,0,93,0,93,0,106,0,1,1,1,0.003107867
180,95,0,104,0,104,0,95,0,1,1,1,0.002738125
181,100,0,99,0,99,0,100,0,1,1,1,0.003846705
182,110,0,89,0,89,0,110,0,1,1,1,0.003254099
183,96,0,103,0,103,0,96,0,1,1,1,0.003220097
184,88,0,111,0,111,0,88,0,1,1,1,0.001959439
185,113,0,86,0,86,0,113,0,1,1,1,0.001888738
186,87,0,112,0,112,0,87,0,1,1,1,0.002343803
187,112,0,87,0,87,0,112,0,1,1,1,0.001770426
188,97,0,102,0,102,0,97,0,1,1,1,0.001906709
189,102,0,97,0,97,0,102,0,1,1,1,0.001648027
190,96,0,103,0,103,0,96,0,1,1,1,0.00152745
191,111,0,88,0,88,0,111,0,1,1,1,0.001894312
192,82,21,82,14,82,14,82,21,0.824120603,0.923745955,0.824120603,0.392654658
193,92,1,101,5,101,5,92,1,0.969849246,0.995148575,0.971153846,0.105323727
194,100,1,97,1,97,1,100,1,0.989949749,0.999898969,0.989795918,0.029606607
195,100,1,98,0,98,0,100,1,0.994974874,1,0.994923858,0.024404238
196,102,1,96,0,96,0,102,1,0.994974874,0.999797857,0.994818653,0.026954001
197,86,1,112,0,112,0,86,1,0.994974874,1,0.995555556,0.01674682
198,115,0,84,0,84,0,115,0,1,1,1,0.011466814
199,104,0,95,0,95,0,104,0,1,1,1,0.00388357
200,105,0,94,0,94,0,105,0,1,1,1,0.009032032
