epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
144,36,9,1,4,1,4,36,9,0.74,0.6525,0.133333333,0.734187062
145,36,9,1,4,1,4,36,9,0.74,0.655,0.133333333,0.735114697
146,36,9,1,4,1,4,36,9,0.74,0.655,0.133333333,0.736403247
147,36,9,1,4,1,4,36,9,0.74,0.655,0.133333333,0.738762659
148,36,9,1,4,1,4,36,9,0.74,0.645,0.133333333,0.741683557
149,36,9,1,4,1,4,36,9,0.74,0.6425,0.133333333,0.743177697
150,36,9,1,4,1,4,36,9,0.74,0.645,0.133333333,0.744720498
151,36,9,1,4,1,4,36,9,0.74,0.6425,0.133333333,0.747231324
152,36,9,1,4,1,4,36,9,0.74,0.64,0.133333333,0.749510111
153,36,9,1,4,1,4,36,9,0.74,0.64,0.133333333,0.750394592
154,36,8,2,4,2,4,36,8,0.76,0.64,0.25,0.751813628
155,36,8,2,4,2,4,36,8,0.76,0.6375,0.25,0.752822904
156,36,8,2,4,2,4,36,8,0.76,0.635,0.25,0.754379257
157,36,8,2,4,2,4,36,8,0.76,0.635,0.25,0.755518477
158,36,8,2,4,2,4,36,8,0.76,0.635,0.25,0.756420166
159,36,8,2,4,2,4,36,8,0.76,0.635,0.25,0.757388576
160,36,8,2,4,2,4,36,8,0.76,0.6325,0.25,0.759631027
161,36,8,2,4,2,4,36,8,0.76,0.635,0.25,0.760496695
162,36,8,2,4,2,4,36,8,0.76,0.64,0.25,0.761173767
163,36,8,2,4,2,4,36,8,0.76,0.6375,0.25,0.762159898
164,36,8,2,4,2,4,36,8,0.76,0.64,0.25,0.761419557
165,36,8,2,4,2,4,36,8,0.76,0.64,0.25,0.761275094
166,36,8,2,4,2,4,36,8,0.76,0.64,0.25,0.761063763
167,36,8,2,4,2,4,36,8,0.76,0.6425,0.25,0.760380086
168,36,8,2,4,2,4,36,8,0.76,0.6425,0.25,0.759270288
