epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
178,110,1,88,0,88,0,110,1,0.994974874,0.99979571,0.994350282,0.02290746
179,101,4,92,2,92,2,101,4,0.969849246,0.995145631,0.968421053,0.088614295
180,94,1,103,1,103,1,94,1,0.989949749,0.998987854,0.990384615,0.039320155
181,105,0,93,1,93,1,105,0,0.994974874,1,0.994652406,0.024856006
182,86,3,106,4,106,4,86,3,0.964824121,0.99775739,0.96803653,0.064974165
183,99,0,100,0,100,0,99,0,1,1,1,0.012398852
184,92,0,107,0,107,0,92,0,1,1,1,0.014607584
185,110,0,89,0,89,0,110,0,1,1,1,0.008977943
186,105,0,94,0,94,0,105,0,1,1,1,0.004117684
187,104,0,95,0,95,0,104,0,1,1,1,0.003520543
188,81,0,118,0,118,0,81,0,1,1,1,0.003141641
189,99,0,100,0,100,0,99,0,1,1,1,0.003106214
190,89,0,110,0,110,0,89,0,1,1,1,0.002787773
191,99,0,100,0,100,0,99,0,1,1,1,0.013201902
192,92,6,92,9,92,9,92,6,0.924623116,0.985047484,0.924623116,0.172155111
193,89,0,109,1,109,1,89,0,0.994974874,0.998572885,0.99543379,0.047820654
194,107,0,92,0,92,0,107,0,1,1,1,0.009416115
195,90,0,109,0,109,0,90,0,1,1,1,0.007975724
196,100,0,98,1,98,1,100,0,0.994974874,1,0.994923858,0.013432052
197,107,2,89,1,89,1,107,2,0.984924623,0.999593,0.983425414,0.035151396
198,101,0,98,0,98,0,101,0,1,1,1,0.00612745
199,98,0,101,0,101,0,98,0,1,1,1,0.004612847
200,92,0,107,0,107,0,92,0,1,1,1,0.00310092
