epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
167,38,10,1,1,1,1,38,10,0.78,0.531468531,0.153846154,0.649585774
168,37,10,1,2,1,2,37,10,0.76,0.531468531,0.142857143,0.650319132
169,37,10,1,2,1,2,37,10,0.76,0.529137529,0.142857143,0.650740525
170,37,10,1,2,1,2,37,10,0.76,0.529137529,0.142857143,0.651281248
171,37,10,1,2,1,2,37,10,0.76,0.529137529,0.142857143,0.652273678
172,37,10,1,2,1,2,37,10,0.76,0.531468531,0.142857143,0.653594898
173,37,10,1,2,1,2,37,10,0.76,0.536130536,0.142857143,0.65450939
174,37,10,1,2,1,2,37,10,0.76,0.538461538,0.142857143,0.655750686
175,37,10,1,2,1,2,37,10,0.76,0.533799534,0.142857143,0.655895955
176,37,10,1,2,1,2,37,10,0.76,0.536130536,0.142857143,0.655409429
177,37,9,2,2,2,2,37,9,0.78,0.533799534,0.266666667,0.655296393
178,37,9,2,2,2,2,37,9,0.78,0.531468531,0.266666667,0.655653025
179,37,9,2,2,2,2,37,9,0.78,0.533799534,0.266666667,0.656373675
180,37,9,2,2,2,2,37,9,0.78,0.540792541,0.266666667,0.65647156
181,37,9,2,2,2,2,37,9,0.78,0.540792541,0.266666667,0.656050216
182,37,9,2,2,2,2,37,9,0.78,0.540792541,0.266666667,0.656416787
183,37,9,2,2,2,2,37,9,0.78,0.540792541,0.266666667,0.656297218
184,37,9,2,2,2,2,37,9,0.78,0.543123543,0.266666667,0.656555289
185,37,9,2,2,2,2,37,9,0.78,0.543123543,0.266666667,0.656037059
186,37,9,2,2,2,2,37,9,0.78,0.543123543,0.266666667,0.656259418
187,37,9,2,2,2,2,37,9,0.78,0.545454545,0.266666667,0.656040356
188,37,9,2,2,2,2,37,9,0.78,0.543123543,0.266666667,0.656110651
189,37,9,2,2,2,2,37,9,0.78,0.545454545,0.266666667,0.655547146
190,37,9,2,2,2,2,37,9,0.78,0.55011655,0.266666667,0.655707523
191,37,9,2,2,2,2,37,9,0.78,0.552447552,0.266666667,0.655719128
192,37,9,2,2,2,2,37,9,0.78,0.554778555,0.266666667,0.655995169
193,37,9,2,2,2,2,37,9,0.78,0.554778555,0.266666667,0.65362037
194,37,9,2,2,2,2,37,9,0.78,0.552447552,0.266666667,0.650532427
195,37,9,2,2,2,2,37,9,0.78,0.552447552,0.266666667,0.64920731
196,37,9,2,2,2,2,37,9,0.78,0.557109557,0.266666667,0.648083449
197,37,9,2,2,2,2,37,9,0.78,0.557109557,0.266666667,0.647105926
198,37,9,2,2,2,2,37,9,0.78,0.557109557,0.266666667,0.647164604
199,37,9,2,2,2,2,37,9,0.78,0.557109557,0.266666667,0.647893109
200,37,9,2,2,2,2,37,9,0.78,0.557109557,0.266666667,0.648527083
201,37,9,2,2,2,2,37,9,0.78,0.557109557,0.266666667,0.649057709
